posId,storeId,clientCode,userName,password,referenceStoreInPos,posAPIType,category,storeRosterCode,companyId,integrationProviderId,scheduleCheckerLatestPosTime,scheduleCheckerEarliestReportTime,createdOn,UpdatedOn
1307,1219,N141,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1308,1225,V408,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1309,30008,N270,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1310,30009,S233,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1311,30011,536,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1312,30012,540,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1313,30013,542,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1314,30014,548,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1315,30015,555,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1316,30016,539,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1317,30017,562,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1318,30018,547,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1319,30019,549,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1320,30020,564,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1321,30021,537,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:15"
1322,30022,531,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1323,30023,563,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1324,30024,538,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1325,30025,532,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1326,30026,544,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1327,30027,541,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1328,161,S233,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1329,10145,BONDI,NULL,NULL,NULL,2,NULL,NULL,92,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1330,10146,MIRANDA,NULL,NULL,NULL,2,NULL,NULL,92,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1331,10143,Miranda,,,evt_Event_Cinemas_Miranda_EVTSales_%s.csv*,2,"Miranda Vmax",NULL,94,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:20"
1332,1472,Miranda,,,evt_Event_Cinemas_Miranda_EVTSales_%s.csv*,2,"Miranda Gold Class",NULL,94,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:20"
1333,1471,Miranda,,,evt_Event_Cinemas_Miranda_EVTSales_%s.csv*,2,Miranda,NULL,94,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:20"
1334,10144,Miranda,,,evt_Event_Cinemas_Miranda_EVTSales_%s.csv*,2,NULL,NULL,94,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:20"
1335,1599,410218,API,Grey1234,66,1,NULL,NULL,18,9,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1336,1597,410218,API,Grey1234,65,1,NULL,NULL,18,9,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1337,1598,410218,API,Grey1234,67,1,NULL,NULL,18,9,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1338,1223,SthYarra,NULL,NULL,NULL,2,NULL,NULL,58,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1340,1101,N270,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1341,1468,N449,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1342,30028,2710,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1343,30029,2750,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1344,30030,2360,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1345,30031,2450,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1346,30032,2800,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1347,30033,2250,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1348,30034,2590,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1349,30035,2300,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1350,30036,2320,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1351,30037,2910,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1352,30042,2540,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1353,30043,2550,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1354,30045,2530,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1355,30046,2950,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1356,30047,2120,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:42"
1357,30048,2160,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1358,30049,2050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1359,30050,2180,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1360,30051,2900,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1361,30052,2340,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1362,30053,2580,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1363,30054,2230,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1364,30055,2150,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1365,30056,2290,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1366,30057,2100,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1367,30058,1050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1368,30059,1300,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1369,30060,1220,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1370,30061,1250,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1371,30065,1670,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1372,30066,1260,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1373,30067,1540,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1374,30068,1350,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1375,30069,1500,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1376,30070,1110,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1377,30071,1400,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1378,30072,1100,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1379,30073,1470,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1380,30074,1560,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1381,30075,1060,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1382,30076,1550,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1383,30077,1460,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1384,30078,1650,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1385,30038,4100,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1386,30039,4150,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1387,30041,4160,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1388,30040,4140,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1389,30044,4110,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1390,30063,4080,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1391,30064,4050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1392,30062,4000,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1393,30079,5040,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1394,30080,5010,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1395,30081,5050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1396,30082,5030,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1397,30083,5070,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1398,1500,1540,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1399,1499,1560,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1400,1511,1400,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1401,1501,1550,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1402,1506,1500,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1403,1490,5040,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1404,1485,5050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1405,1486,5010,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1406,90006,1001,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1407,90007,1020,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1408,90009,1011,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1409,90010,1013,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1410,90012,1012,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1411,90013,1018,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1412,90014,1017,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1413,1493,5070,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1414,1578,555,,,NULL,2,NULL,NULL,15,4,00:00:00,05:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:16"
1415,1508,1050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1416,1588,2360,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1417,1534,2250,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1418,1577,2590,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1419,1594,75,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1420,1595,421,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1421,1531,2320,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1422,30084,11,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1423,30085,5,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1424,30086,10,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1425,30087,26,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1426,30088,156,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1427,30089,415,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1428,1532,156,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1429,1492,5030,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1430,1510,1300,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1431,1494,4080,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1432,1509,1670,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1433,1590,2290,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1434,1581,2230,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1435,1587,4140,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1436,1651,V345,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1437,10079,228,NULL,NULL,NULL,2,NULL,NULL,106,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1438,1591,2300,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1439,1538,2540,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1440,1528,2530,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1441,1529,4150,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1442,1586,4160,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1443,1649,2580,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1444,1155,1100,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1451,1479,2900,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1452,1582,2910,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1453,1596,2710,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1454,1600,2050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1455,1606,2150,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1456,1608,2120,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1457,1643,4100,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1458,1647,NULL,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1459,1726,1220,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1460,1685,4000,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1461,30090,V385,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1462,30093,V326,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1463,30094,V338,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1464,30095,V321,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1465,30091,V325,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1466,30092,V328,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1467,30007,N175,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1468,1727,4050,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1469,1686,1460,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1470,1533,2340,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1471,1661,2160,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1472,1580,2550,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1473,1660,2180,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1474,1607,4110,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1475,1681,1650,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1476,1609,2800,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1477,1621,2750,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1478,1659,2950,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1479,90008,1016,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1480,90011,1019,,,NULL,2,NULL,NULL,50,4,00:00:00,06:00:00,"2018-11-01 05:15:41","2020-05-06 04:47:18"
1481,10162,4514,NULL,NULL,Moorabbin,2,NULL,NULL,101,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1482,10149,351,NULL,NULL,NULL,2,"OS,TE,PC,SU,FN,SE",NULL,120,NULL,NULL,NULL,"2018-11-01 05:15:41","2020-12-11 08:55:24"
1483,1496,1250,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1484,1503,1260,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1485,1198,1350,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1486,1684,2450,,,NULL,2,NULL,NULL,95,4,02:30:00,04:20:00,"2018-11-01 05:15:41","2020-05-05 07:44:43"
1488,1680,3160,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1489,1710,3120,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1490,1679,3335,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1491,1194,11,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1492,1648,5,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1493,1338,10,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1495,1000032,351,NULL,NULL,NULL,2,OS,NULL,120,NULL,NULL,NULL,"2018-11-01 05:15:41","2020-12-11 08:55:24"
1496,1000033,351,NULL,NULL,NULL,2,FN,NULL,120,NULL,NULL,NULL,"2018-11-01 05:15:41","2020-12-11 08:55:24"
1497,1000034,351,NULL,NULL,NULL,2,TE,NULL,120,NULL,NULL,NULL,"2018-11-01 05:15:41","2020-12-11 08:55:24"
1498,1000035,351,NULL,NULL,NULL,2,PC,NULL,120,NULL,NULL,NULL,"2018-11-01 05:15:41","2020-12-11 08:55:24"
1500,30096,3324,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1501,30097,3318,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1503,30098,3335,,,NULL,2,NULL,NULL,112,6,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:22"
1504,1664,415,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1506,1604,26,NULL,NULL,NULL,2,NULL,NULL,108,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1507,10081,228,NULL,NULL,NULL,2,"Fish and Small Animals",NULL,106,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1508,10147,301,NULL,NULL,NULL,2,NULL,NULL,110,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1509,10148,201,NULL,NULL,NULL,2,NULL,NULL,110,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1511,1523,228,NULL,NULL,NULL,2,Cat,NULL,106,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1512,1520,228,NULL,NULL,NULL,2,Grooming,NULL,106,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1513,10080,228,NULL,NULL,NULL,2,Dog,NULL,106,NULL,NULL,NULL,"2018-11-01 05:15:41","2018-11-01 05:20:52"
1514,1665,V338,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1515,1694,V328,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1516,1695,V326,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1517,1682,V349,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
